Pharmacy,Populations,Percent
TERMINAL DRUG STORE INCORPORATED,"[['37195000200', '37195000801', '37195000200']]",[0.730209617755857]
WAL-MART - 1821,"[['37119001922', '37119005617', '37119005626', '37119001917']]",[0.7962000128377945]
CVS - 3185,"[['37119000401', '37119000402', '37119000401']]",[0.9761772853185595]
CVS - 3559,"[['37149920101', '37161960201', '37161960202', '37161960203', '37161960400', '37161960501', '37161960503']]",[0.88915313225058]
SUMMERFIELD PHARMACY,[['37081015800']],[0.9697721633205504]
RITE AID - 11477,"[['37119002004', '37119002005', '37119002006', '37119002008', '37119002907', '37119002908', '37119002005']]",[0.9471949879988609]
CVS - 5588,"[['37109070902', '37035011506']]",[0.9496991813788342]
WALGREENS - 2700,[['37179020406']],[0.7011070110701108]
TABOR CITY MEDICINE MART / MEDICINE MART VITAL CARE,"[['37047931202', '37047931201']]",[0.9192628345765687]
WAL-MART SUPERCENTER - 1288,"[['37145920601', '37145920400']]",[0.8745061584940739]
CVS - 7007,"[['37021003201', '37021003201']]",[0.9242081447963801]
CVS - 427,"[['37101041106', '37101041504', '37101041505', '37101041506', '37101041507', '37101041509', '37101041511', '37101041509']]",[0.8938472890825397]
HARRIS TEETER - 137,"[['37037020103', '37037020104', '37037020108', '37037020105']]",[0.9721345951629863]
RITE AID - 11324,"[['37067003309', '37067003310', '37067003403', '37067003404', '37067003404']]",[0.8305852858933565]
CVS - 3896,"[['37119006005', '37119006009', '37119006011', '37119006011']]",[0.9149258491468665]
CVS - 7382,"[['37019020204', '37019020305']]",[0.8880245649948822]
CVS - 6033,"[['37081015901', '37081015902', '37081015902']]",[0.9477250726040658]
RITE AID - 11555,"[['37021003105', '37021003205', '37021003103']]",[0.9115124153498871]
REALO DICOUNT DRUGS,"[['37141920104', '37141920105', '37141920201', '37141920105']]",[0.9247193198779934]
GO PHARMACY,"[['37017950602', '37047930300', '37047930300']]",[0.9021212627359279]
WALGREENS - 9558,"[['37057060303', '37067004014', '37067004015', '37067004014']]",[0.9137290091013972]
WAL-MART SUPERCENTER - 1290,"[['37193960700', '37193960801', '37193960802', '37193960902', '37193961001', '37193960700']]",[0.8586956521739131]
CVS - 5537,[['37089931300']],[0.8271988527724665]
PHARMACY LAND,"[['37157040200', '37157040200']]",[0.8383123689727463]
INGLES MARKETS - 127,"[['37149920202', '37161960301', '37161960302', '37161960302']]",[0.9295946890286513]
RITE AID - 11384,"[['37183054203', '37183054212']]",[0.9497125203810177]
CAROLINAS MEDICAL CENTER - MORROCROFT MEDICAL PLAZA,"[['37119003006', '37119002903']]",[0.9417633410672854]
COSTWISE PHARMACY,[['37117970200']],[0.9296160877513712]
LOWRY DRUG,[['37097060100']],[0.9199603108979659]
WALGREENS - 7476,"[['37055970301', '37055970302', '37055970302']]",[0.8962361168243521]
WALGREENS - 7859,"[['37071033202', '37071033310', '37071033400', '37071032702']]",[0.8965590484282073]
RITE AID - 11355,"[['37081016005', '37081016006']]",[0.9328490957604506]
SENTRY DRUG CENTER - 11,"[['37109071001', '37109070202']]",[0.8346793930494371]
CARTER'S FAMILY PHARMACY,"[['37151030301', '37151030302', '37151030400', '37151030201']]",[0.8136366164284523]
DAMERON DRUG STORE HEALTH MART PHARMACY,"[['37047931100', '37047931201', '37047931201']]",[0.8972444257467396]
CVS - 4105,"[['37021002101', '37021002102']]",[0.8566457898399443]
PREVO DRUGS,"[['37151030803', '37151030803']]",[0.9432367149758454]
PUNGO DISTRICT HOSPITAL,"[['37013930700', '37013930102']]",[0.8764506769825918]
HARRIS TEETER - 138,"[['37183053408', '37183053603', '37183053425']]",[0.983682395491631]
WAL-MART SUPERCENTER - 5489,[['37155960502']],[0.8888406426400347]
STANDARD DRUG,"[['37123960201', '37123960202']]",[0.8564567769477054]
ARCHDALE DRUG COMPANY INCORPORATED,"[['37151031503', '37151031503']]",[0.8260259558049807]
RITE AID - 11325,"[['37067000802', '37067001901', '37067001902', '37067002001', '37067001902']]",[0.8079888527635857]
CAPE FEAR DISCOUNT DRUG,"[['37051000701', '37051000702']]",[0.9379310344827586]
WAL-MART SUPERCENTER - 5046,"[['37101041110', '37183052807', '37183052809', '37101041004']]",[0.8620851177730193]
HEALTHWISE PHARMACY,"[['37147000701', '37147000701']]",[0.9166666666666666]
WAL-MART SUPERCENTER - 4574,"[['37025041306', '37119005519', '37025041306']]",[0.902708187987569]
CVS - 3589,"[['37183052601', '37183053716', '37183054001', '37183054001']]",[0.8976016238448801]
CVS - 3895,"[['37079950101', '37079950102', '37147001800']]",[0.8719058900416633]
VANCEBORO PHARMACY,"[['37049960201', '37049960202', '37049960301', '37049960202']]",[0.8995876603543067]
HARRIS TEETER - 182,"[['37179021017', '37179021013']]",[0.9625648899612488]
NEW HANOVER METRO TREATMENT CENTER,"[['37129011400', '37129011503', '37129980100', '37129011400']]",[0.8343251284825535]
EAST CAROLINA UNIVERSITY BRODY SCHOOL OF MEDICINE - LEO JENKINS CANCER CENTER PHARMACY,[['37147000701']],[0.9166666666666666]
CAROLINA COMPOUNDING AND NUTRITIONAL PHARMACY,"[['37119005858', '37119005863', '37119005863']]",[0.9326489734601903]
FAYETTEVILLE VETERANS AFFAIRS MEDICAL CENTER,"[['37051001100', '37051001200', '37051001200']]",[0.8746941125665755]
WAL-MART SUPERCENTER - 5254,[['37183054206']],[0.8800513149454778]
CVS - 3387,"[['37083930200', '37083930300', '37083930501', '37083930503', '37131920401', '37083930200']]",[0.8783360536415369]
GLEN RAVEN PHARMACY,"[['37001020502', '37001020602']]",[0.8746896451000438]
WALGREENS - 10086,[['37171930400']],[0.811803549319026]
BI-LO - 605,"[['37071031703', '37071031704', '37071031705', '37071033203', '37071033204', '37071033204']]",[0.818597889295714]
FRYE HOME INFUSION,[['37035010501']],[0.8900775608451458]
LLOYD'S PHARMACY,"[['37135010802', '37135010903', '37135011001', '37135011002', '37135011002']]",[0.9343573322659728]
CVS - 3531,"[['37145920100', '37145920300']]",[0.8556633240177544]
WOMACK ARMY MEDICAL CENTER-DOD,"[['37051003409', '37051003409']]",[0.966412213740458]
FAMILY CARE RX,"[['37071030206', '37071030207', '37071031006', '37071033502', '37071033502']]",[0.9247450348899624]
STOKES PHARMACY INCORPORATED,[['37169070506']],[0.8945731075008642]
HAW RIVER DISCOUNT DRUG,"[['37001021201', '37001021201']]",[0.7698437998087344]
METCALF PHARMACY,"[['37175960404', '37175960301']]",[0.8969375736160189]
HARRIS TEETER - 317,"[['37119005857', '37119005857']]",[0.95370831259333]
JANES RX DRUGS,"[['37115010601', '37115010602', '37115010602']]",[0.9042129706418975]
WHITE STAR DISCOUNT PHARMACY,[['37123960202']],[0.843101061375173]
RITE AID - 11331,[['37001020301']],[0.8050177256613035]
1ST RX PHARMACY INCORPORATED - GREENBRIAR,"[['37097060602', '37097060701', '37097060702', '37097060703', '37097060602']]",[0.8548055811318082]
WAL-MART SUPERCENTER - 1767,"[['37019020601', '37019020514']]",[0.8897398653109732]
STANLEY LONG TERM CARE PHARMACY,[['37183054305']],[0.8453292496171516]
MEDICINE PARK PHARMACY,"[['37105030200', '37105030300', '37105030101']]",[0.7892137877614253]
WALGREENS - 11312,"[['37183053202', '37183053202']]",[0.9132115249472944]
HOME TOWN DISCOUNT PHARMACY,"[['37147000202', '37147000301', '37147000202']]",[0.8972820763956905]
WALGREENS - 10436,[['37133000105']],[0.9220059667566416]
RITE AID - 11352,"[['37081010401', '37081010401']]",[0.890087660148348]
HALSEY DRUG COMPANY,"[['37005950100', '37005950200', '37005950300', '37005950200']]",[0.8691396892752036]
CONTINUING CARE RX OF CHARLOTTE,"[['37119001603', '37119001608', '37119001608']]",[0.7894409937888198]
RITE AID - 11378,[['37181960400']],[0.9339995352079944]
RITE AID - 11399,"[['37183053806', '37183053807', '37183053723']]",[0.9328533009456059]
KINSTON CLINIC NORTH PHARMACY,[['37107010600']],[0.9150421879546116]
RITE AID - 11411,"[['37127010200', '37127010301', '37127010301']]",[0.8937528921795465]
CVS - 4196,"[['37199960200', '37199960200']]",[0.8992085661080075]
WAL-MART SUPERCENTER - 4274,[['37109071102']],[0.9749507458485787]
CVS - 2563,[['37119006212']],[0.9360564065159251]
SOUTHMONT PHARMACY,"[['37057061806', '37057061807', '37057061808', '37159050901', '37057061808']]",[0.9122137404580153]
VILLAGE APOTHECARY,"[['37125950506', '37125950604', '37125950802', '37125950604']]",[0.9616869616869617]
CVS - 4284,"[['37057061101', '37057061903', '37057061101']]",[0.8242952850461382]
CVS - 3852,[['37081015705']],[0.8906995230524642]
CVS - 7328,"[['37057062001', '37057062002', '37057062002']]",[0.8676408121654915]
RITE AID - 11549,"[['37009970501', '37009970801', '37009970802', '37009970501']]",[0.8702913341992948]
CVS - 3847,[['37021002505']],[0.7978989494747374]
LEICESTER VILLAGE HEALTH MART PHARMACY,"[['37021002506', '37021002604', '37021002606', '37021002608', '37021002609', '37021002506']]",[0.8353286291921034]
CVS - 4290,"[['37063001601', '37063001603', '37063002100', '37063001710']]",[0.9251802884615384]
TOM JONES DRUG COMPOUNDING HOME MEDICAL AND NUTRITION CENTER,"[['37183052801', '37183052801']]",[0.9450228310502283]
JEFFERSON DRUG STORE,"[['37009970502', '37009970501']]",[0.8137583892617449]
MISSION COMMUNITY PHARMACY,"[['37021002102', '37021002102']]",[0.824229313142239]
HARRIS TEETER - 29,[['37125951102']],[0.8946078431372549]
RITE AID - 11535,"[['37133001800', '37133001700']]",[0.8761877339475957]
RITE AID - 11454,"[['37119005833', '37119005865', '37119005865']]",[0.9471989697359948]
CVS - 3525,[['37193960600']],[0.9302325581395349]
VILLAGE PHARMACY OF WAKE FOREST,"[['37183054219', '37183054219']]",[0.9382944303212387]
BETHEL PHARMACY,"[['37147002002', '37147002002']]",[0.9248269040553907]
WALGREENS - 11352,"[['37019020102', '37019020105', '37019020106', '37019020203', '37019020105']]",[0.9324647586501495]
PEAK CITY PHARMACY,"[['37183053429', '37183053436', '37183053436']]",[0.9475254087494477]
CVS - 5384,[['37105030502']],[0.83348095659876]
NORTH CAROLINA CENTRAL UNIVERSITY,"[['37063001303', '37063001304', '37063002009', '37063001301']]",[0.8517727466894489]
WALGREENS - 11693,[['37051003502']],[0.9136513157894737]
HARRIS TEETER - 136,[['37183054011']],[0.9506520972858653]
MACK'S 1ST RX PHARMACY INCORPORATED,"[['37003040100', '37003040500', '37097061101', '37003040500']]",[0.8987505163155721]
CVS - 4202,"[['37045950102', '37045951300', '37045951100']]",[0.8951428227070025]
RITE AID - 11433,[['37159051700']],[0.8777379037247866]
CVS - 7029,"[['37081015100', '37081015401', '37081015402', '37081015500', '37081015602', '37081015402']]",[0.9116797257590598]
CVS - 5760,[['37129010200']],[0.8067110371602884]
UNITED PHARMACY SERVICES OF NORTH CAROLINA,"[['37063001809', '37063002038', '37063980100', '37063002038']]",[0.9158725837190308]
GLENN AND MARTIN DRUG COMPANY,[['37191000700']],[0.8291599353796446]
HEALTHFIRST PHARMACY,[['37183054220']],[0.8974883720930232]
CVS - 681,"[['37183053614', '37183053614']]",[0.8882758620689655]
CVS - 7332,"[['37153970700', '37153970800', '37153970700']]",[0.8726335520149953]
