Pharmacy,Populations,Insurance,Poverty,Work,Average,County,Target,Result
MAPLE HILL PHARMACY,"[['37061090600', '37133000304', '37141920204', '37141920204']]",0.23168936326831063,0.8937246963562753,0.15856388217387413,0.4279926472661533,Duplin,0.6067501404607113,True
WOMBLE DRUG STORE,"[['37015960402', '37187950201', '37187950202', '37187950300', '37187950201']]",0.24289272524263505,0.9020870909559392,0.31713202344019303,0.48737061321292247,Bertie,0.6246340789837063,True
INGLES MARKETS - 179,"[['37089930201', '37089930202', '37089930301', '37089930402', '37089931000']]",0.1477085053674649,0.8457886044591247,0.1609385497958551,0.38481188654081494,Henderson,0.5904929953090631,True
RITE AID - 11542,"[['37035010403', '37035010403']]",0.17333333333333334,0.8447179487179487,0.216,0.4113504273504274,Catawba,0.607559909583031,True
RITE AID - 11519,"[['37129011100', '37129011300', '37129010200']]",0.1960386588712564,0.8575349003698842,0.3135967530142056,0.45572343741844873,New Hanover,0.6183353687872396,True
WALGREENS - 7341,"[['37183053513', '37183053513']]",0.07408262174013386,0.8462958689129934,0.07362104777290561,0.33133317947534424,Wake,0.6112400554835205,False
SOUTHEAST FAMILY PHARMACY,"[['37191000401', '37191000402', '37191000604', '37191000402']]",0.1317856724117716,0.841071637941142,0.18758356100680115,0.3868136237865716,Wayne,0.615952372860234,True
MAST PHARMACY,"[['37117970300', '37117970200']]",0.19753777280358142,0.9356463346390599,0.26119194180190264,0.464792016414848,Martin,0.636534161677096,True
INGLES MARKETS - 7,"[['37021001801', '37021000700']]",0.14496314496314497,0.9054054054054054,0.10913185913185913,0.3865001365001364,Buncombe,0.6032988614670457,True
RITE AID - 11528,[['37019020514']],0.16631652661064425,0.917016806722689,0.0914526908195568,0.3915953413842967,Brunswick,0.5945979614666878,True
CVS - 5379,[['37059080301']],0.14966863033873343,0.9965022091310751,0.012518409425625921,0.38622974963181145,Davie,0.6075735138565691,True
CVS - 7008,"[['37149920103', '37149920104', '37149920201', '37149920104']]",0.16565452091767882,0.877108636977058,0.08628113127902068,0.37634809639125244,Polk,0.5920259619842373,True
PEAK PHARMACY,"[['37067003201', '37067003201']]",0.1087945413191812,0.890636846095527,0.10064442759666414,0.3666919383371241,Forsyth,0.6221954212353153,False
BEAR DRUGS PHARMACY,[['37055970102']],0.0865174672489083,0.9295851528384279,0.03657205240174673,0.350891557496361,Dare,0.5847359151733029,True
CENTRAL REGIONAL HOSPITAL,"[['37077970704', '37077970704']]",0.0,0.0,0.0,0.0,Granville,0.609907866916445,False
CVS - 3973,"[['37127010601', '37127010601']]",0.14804123711340206,0.8923711340206185,0.16170212765957448,0.40070483293119835,Nash,0.6152477772611347,True
HARRIS TEETER - 280,"[['37081015704', '37081016006']]",0.10017350013697379,0.9456670623687334,0.07517834278397659,0.37367296842989456,Guilford,0.6247971407630547,False
SCOTT COMMUNITY HEALTH CENTER,"[['37001021300', '37001021400', '37033930500', '37001021400']]",0.16839986581684,0.920429386112043,0.08573739552440011,0.391522215817761,Alamance,0.6189910453054347,True
MARTIN DRUG COMPANY,"[['37159051501', '37159051501']]",0.11374407582938388,0.8578199052132701,0.22871333964049195,0.4000924402277153,Rowan,0.6175117525471473,True
COMMUNITY PHARMACY INCORPORATED,"[['37031970401', '37031970502', '37031970503', '37031970401']]",0.1843376918703809,0.8774872086412735,0.12429617117117117,0.3953736905609419,Carteret,0.5911289689548256,True
WALLY'S PHARMACY,"[['37171930202', '37171930400']]",0.19622641509433963,0.8617495711835335,0.33276157804459694,0.46357918810749,Surry,0.6140156870430253,True
HARRIS TEETER - 347,"[['37081010403', '37081012503', '37081012508', '37081012508']]",0.11140805077668281,0.9175714047102055,0.13504259228328044,0.3880073492567229,Guilford,0.6247971407630547,True
INSTITUTIONAL PHARMACY SOLUTIONS,"[['37133000902', '37133002202', '37133002202']]",0.11737688185761674,0.9032916560347027,0.26846299810246677,0.42971051199826205,Onslow,0.560977263219856,True
HARRIS TEETER - 11,"[['37119005855', '37119005855']]",0.05638230978830434,0.951582477468036,0.01781597149444561,0.3419269195835954,Mecklenburg,0.6095541200719841,False
HARVEST FAMILY HEALTH CENTER PHARMACY,"[['37127011202', '37127011300', '37127011202']]",0.1452356316433073,0.8453579155300536,0.11580137567134646,0.36879830761490245,Nash,0.6152477772611347,False
RITE AID - 11414,[['37147000701']],0.15867158671586715,0.9166666666666666,0.43067937288656627,0.5020058754230333,Pitt,0.645969128565846,True
MARY TAYLOR HOMES,"[['37079950200', '37079950302', '37191000302', '37191000302']]",0.1840229046202212,0.8790209397630944,0.14789203658264555,0.40364529365532037,Greene,0.5842753199506266,True
WALGREENS - 7153,"[['37051001702', '37051001901', '37051003207', '37051001605']]",0.1403442711135019,0.859010220548682,0.15324216109406688,0.3841988842520836,Cumberland,0.6040513776722567,True
COMMWELL HEALTH,"[['37101041302', '37163970201', '37163970202', '37101041302']]",0.16376281637628165,0.8815515881551588,0.2005468806217169,0.4152870950510525,Johnston,0.608306517761373,True
FOOD LION - 10,"[['37159051204', '37159050300']]",0.18722956379370834,0.8325342065255525,0.18709073900841908,0.40228483644255997,Rowan,0.6175117525471473,True
RITE AID - 11321,"[['37067000400', '37067001400', '37067001500', '37067001601', '37067000400']]",0.10671833272241714,0.8180342462166833,0.3435211044949149,0.4227578944780051,Forsyth,0.6221954212353153,True
CVS - 3813,[['37167931203']],0.34247017091260884,0.8822960335375686,0.46468881006127055,0.563151671503816,Stanly,0.6010544721203147,True
GIANT GENIE HEALTH MART PHARMACY,"[['37119003110', '37119003110']]",0.04126984126984127,0.9682539682539683,0.13741496598639455,0.38231292517006804,Mecklenburg,0.6095541200719841,True
HEALTH CENTER PHARMACY,"[['37035011101', '37035011101']]",0.1564525633470831,0.8930465527401297,0.09844255069056715,0.3826472222592599,Catawba,0.607559909583031,True
STANTONSBURG DRUG COMPANY,"[['37195001000', '37195001100', '37195001000']]",0.19749652294853964,0.863467779323134,0.19031061659712564,0.4170916396229331,Wilson,0.622093416535606,True
WAL-MART SUPERCENTER - 4410,"[['37027031301', '37027031302', '37027031402', '37027031402']]",0.13964308476736775,0.9050350541746335,0.0591459528362014,0.3679413639260676,Caldwell,0.6086529128719823,True
RITE AID - 11457,"[['37097061304', '37097061603', '37097061601']]",0.11120821498798339,0.8417449566673949,0.13462522851919562,0.3625261333915246,Iredell,0.6076536297665317,False
CVS - 2560,"[['37119001802', '37119001914', '37119002100', '37119001802']]",0.08351504579153947,0.8522314289867713,0.11351116265584227,0.3497525458113843,Mecklenburg,0.6095541200719841,False
RITE AID - 11544,[['37011930200']],0.17240089753178758,0.8178758414360509,0.07217651458489155,0.35415108451757665,Avery,0.558366672301422,True
FOOD LION,"[['37029950102', '37053110101', '37053110401', '37053110403', '37053110404', '37053990100', '37055970101', '37053110404']]",0.1276376737004632,0.8823468862583633,0.07280226862593452,0.360928942861587,Camden,0.6003090891529025,True
MEDICAL PARK PHARMACY WEST,"[['37031970501', '37031970606']]",0.19429510155316607,0.9021804062126643,0.08696942712971208,0.39448164496518084,Carteret,0.5911289689548256,True
RITE AID - 11357,[['37183053434']],0.09655963302752293,0.9327981651376147,0.04747706422018349,0.35894495412844035,Wake,0.6112400554835205,False
HARRIS TEETER - 157,[['37119005709']],0.0868657339736897,0.9363123825433285,0.02946748053041465,0.35088186568247764,Mecklenburg,0.6095541200719841,False
SUPER REX DRUGS,"[['37171931102', '37197050102', '37197050200', '37197050200']]",0.161224855249806,0.8938697546708052,0.12893213155852684,0.394675580493046,Surry,0.6140156870430253,True
WALGREENS - 7805,[['37051001701']],0.23985374771480805,0.9020109689213894,0.24928571428571428,0.46371681030730394,Cumberland,0.6040513776722567,True
SAM'S CLUB - 4797,[['37025040703']],0.29349067377236393,0.8983631518842786,0.21791862284820032,0.4699241495016144,Cabarrus,0.6096473779385173,True
RITE AID - 11553,[['37035011200']],0.10818517276081852,0.8795706138879571,0.05920831935592083,0.3489880353348988,Catawba,0.607559909583031,False
GASTON MEMORIAL HOSPITAL,"[['37071031401', '37071031402', '37071032100', '37071032100']]",0.16920261941448383,0.8860747303543913,0.14599383667180277,0.4004237288135593,Gaston,0.615712135351936,True
RITE AID - 11371,"[['37183053114', '37183053105']]",0.08259339922935165,0.9171553023957112,0.05015070328198259,0.34996646830234845,Wake,0.6112400554835205,False
HARRIS TEETER - 37,[['37067003909']],0.10615989515072084,0.9790301441677588,0.04246395806028833,0.3758846657929227,Forsyth,0.6221954212353153,True
CVS - 4655,[['37001021000']],0.12276975361087511,0.7892948173322005,0.42778249787595585,0.44661568960634385,Alamance,0.6189910453054347,True
BRIDGE STREET PHARMACY,[['37171930901']],0.18497876857749468,0.8083864118895966,0.15498938428874734,0.38278485491861286,Surry,0.6140156870430253,True
SAM'S CLUB - 4950,"[['37089930401', '37089931000']]",0.19954919119596923,0.8411561919915141,0.16666666666666666,0.4024573499513833,Henderson,0.5904929953090631,True
ALBEMARLE PHARMACY,[['37167931204']],0.2746212121212121,0.9655303030303031,0.1534090909090909,0.464520202020202,Stanly,0.6010544721203147,True
HIGH POINT REGIONAL ADULT HEALTH CENTER,"[['37081013700', '37081013700']]",0.0891483152029716,0.9413637569647121,0.06606526930220218,0.3655257804899619,Guilford,0.6247971407630547,False
RITE AID - 11397,[['37183053721']],0.06564433683077751,0.9687920365886468,0.01560398170567662,0.3500134517083669,Wake,0.6112400554835205,False
BETHLEHEM PHARMACY,"[['37003040700', '37003040700']]",0.13789596047660563,0.9048241790177274,0.11955095494970112,0.3874236981480114,Alexander,0.601773953394901,True
PRICE PHARMACY,[['37159051700']],0.17547333250835292,0.8777379037247866,0.18042321494864497,0.4112114837272614,Rowan,0.6175117525471473,True
FOOTHILLS PHARMACY,"[['37027030100', '37027030100']]",0.1697559185171591,0.7072857405028445,0.2329295154185022,0.36999039147950197,Caldwell,0.6086529128719823,True
LAYNES FAMILY PHARMACY INCORPORATED,"[['37157040300', '37157040300']]",0.23360312587217416,0.963996650851242,0.11191738766396875,0.43650572146246164,Rockingham,0.6298912027105816,True
ANSON PHARMACY INCORPORATED,"[['37007920600', '37007920502']]",0.18600078647267007,0.9068029885961463,0.1532310918862236,0.41534495565168,Anson,0.6105800726579717,True
WALGREENS - 12630,"[['37077970400', '37077970400']]",0.15896671634376552,0.849478390461997,0.24764033780427222,0.4186951482033449,Granville,0.609907866916445,True
WAL-MART - 1217,"[['37113970100', '37113970303', '37113970400', '37113970304']]",0.1996763463094489,0.8990380293086397,0.1425218882570629,0.41374542129171715,Macon,0.600861345304573,True
CVS - 7587,"[['37147000303', '37147000304', '37147001002', '37147000303']]",0.08126166255342201,0.8712454102209113,0.25294998502545674,0.4018190192665967,Pitt,0.645969128565846,True
WAL-MART SUPERCENTER - 5298,"[['37071031800', '37071031800']]",0.12279151943462897,0.8713191990577149,0.24744130042143286,0.41385067297125894,Gaston,0.615712135351936,True
CVS - 4374,"[['37155960202', '37155960204', '37155960302', '37155960402', '37155960302']]",0.17687992615209827,0.820421785131009,0.29793259699801755,0.4317447694270416,Robeson,0.6425942755842783,True
PEOPLE'S REXALL DRUG STORE,[['37009970501']],0.15103578154425612,0.831638418079096,0.1820250284414107,0.3882330760215876,Ashe,0.6072887685790914,True
CHARLES GEORGE VETERANS AFFAIRS MEDICAL CENTER PHARMACY,"[['37021003003', '37021001900']]",0.15725255075207742,0.9160618491637741,0.15877053524112347,0.4106949783856583,Buncombe,0.6032988614670457,True
FRENCH CREEK BRANCH MEDICAL CLINIC PHARMACY-DOD,[['37133000800']],0.13973268529769137,0.9416767922235723,0.23630672926447574,0.4392387355952465,Onslow,0.560977263219856,True
RITE AID - 11475,"[['37119003012', '37119003021', '37119003105', '37119005827', '37119003012']]",0.10363924050632911,0.9486889692585895,0.04814522494080505,0.36682447823524117,Mecklenburg,0.6095541200719841,True
U SAVE IT PHARMACY,"[['37113970200', '37113970302', '37113970700', '37113970304']]",0.20161245171043055,0.8375230950114775,0.19881172580012332,0.4126490908406772,Macon,0.600861345304573,True
JABEZ HOME INFUSIONS,"[['37147000604', '37147000604']]",0.16797027766914352,0.9522878373093469,0.16607912260086174,0.4287790791931174,Pitt,0.645969128565846,True
WAL-MART SUPERCENTER - 1027,"[['37025042000', '37025042502', '37025042504', '37025042000']]",0.11126666260880151,0.8418649948262219,0.10460787305462313,0.3525798434965488,Cabarrus,0.6096473779385173,False
WALGREENS - 11838,"[['37069060302', '37069060302']]",0.188412852969815,0.832035053554041,0.25316455696202533,0.42453748782862705,Franklin,0.6066106492302533,True
CVS - 3592,"[['37159050201', '37159050201']]",0.19286719849835757,0.8920694509619896,0.3207414359455655,0.46855936180197083,Rowan,0.6175117525471473,True
WALGREENS - 4871,"[['37025041100', '37025040900']]",0.13382389623347468,0.913818907458219,0.09416313295086057,0.38060197888085145,Cabarrus,0.6096473779385173,True
BLUE RIDGE PHARMACY,[['37183052504']],0.11024643320363164,0.9393284334918576,0.09381755296152183,0.38113080655233694,Wake,0.6112400554835205,True
WALGREENS - 11088,[['37153970700']],0.21311970979443773,0.9141475211608222,0.5303900816449955,0.5525524375334184,Richmond,0.6425332748281407,True
CVS - 7570,[['37047930900']],0.16059225512528474,0.8724373576309795,0.25028519279032624,0.42777160184886354,Columbus,0.6105412441232466,True
RITE AID - 11436,[['37025042603']],0.10448543282330748,0.9149025361559422,0.04045273527562356,0.35328023475162446,Cabarrus,0.6096473779385173,False
STANLEYVILLE FAMILY PHARMACY,"[['37067002806', '37067002806']]",0.20202778820878708,0.8854675178370259,0.21066466391288022,0.43271998998623107,Forsyth,0.6221954212353153,True
WALGREENS - 11895,[['37031970501']],0.24164697941275734,0.8437394532568343,0.1454055873443285,0.41026400667130675,Carteret,0.5911289689548256,True
FAULKNERS DRUGS,"[['37179020501', '37179020502', '37179020902', '37179020406']]",0.11195877330369322,0.8396907997776992,0.11955363936089272,0.35706773748076176,Union,0.6020998533440247,False
WAL-MART SUPERCENTER - 877,"[['37179020205', '37179020206', '37179020401', '37179020401']]",0.13951946130694282,0.9456715808804774,0.06912207315206856,0.38477103844649624,Union,0.6020998533440247,True
WALGREENS - 6315,"[['37081014407', '37081013700']]",0.07939258051365675,0.9526090501426824,0.061047696697920914,0.36434977578475336,Guilford,0.6247971407630547,False
CVS - 2559,"[['37119005527', '37119005527']]",0.07147766323024055,0.9237113402061856,0.04776632302405498,0.3476517754868271,Mecklenburg,0.6095541200719841,False
INGLES MARKETS - 4,[['37021001900']],0.13318112633181126,0.9327752409944191,0.12997416020671834,0.3986435091776496,Buncombe,0.6032988614670457,True
RITE AID - 11374,"[['37183052815', '37183052815']]",0.09448818897637795,0.9148174659985684,0.22973457675753228,0.4130134105774929,Wake,0.6112400554835205,True
RIDGELAWN CLINIC,"[['37021001000', '37021001000']]",0.1259065269943594,0.8803384367445608,0.16807398472054685,0.39143964948648896,Buncombe,0.6032988614670457,True
HIGHLANDS-CASHIERS HOSPITAL PHARMACY,"[['37113970501', '37113970501']]",0.11712846347607053,0.9011335012594458,0.07745591939546599,0.3652392947103274,Macon,0.600861345304573,True
WAL-MART SUPERCENTER - 2845,"[['37037020203', '37037020402']]",0.12244897959183673,0.7380285447512338,0.2814884218980056,0.380655315413692,Chatham,0.6020336574752454,True
FOOD LION - 67,"[['37145920200', '37145920300', '37145920300']]",0.2709264814081159,0.8663195427019073,0.26618297245210293,0.4678096655207087,Person,0.6329564005914684,True
FRED'S - 3733,[['37035010900']],0.18611793611793612,0.847051597051597,0.4358108108108108,0.48966011466011466,Catawba,0.607559909583031,True
RITE AID - 11346,"[['37057060304', '37057060400', '37057060400']]",0.14918431597023468,0.903548941041786,0.09526202440775305,0.38266509380659125,Davidson,0.613972849529569,True
RITE AID - 11482,"[['37119001505', '37119001507', '37119001510', '37119005616', '37119001507']]",0.08554729011689692,0.7384793739735291,0.22547789148484262,0.3498348518584229,Mecklenburg,0.6095541200719841,False
WAL-MART SUPERCENTER - 1552,"[['37159050202', '37159050202']]",0.17192028985507246,0.9228260869565217,0.2441818181818182,0.4463093983311375,Rowan,0.6175117525471473,True
