Pharmacy,Populations,Percent
CVS - 4165,"[['37175960202', '37175960301']]",[0.5131271878646441]
COPPER CREEK PHARMACY,"[['37119005834', '37119005835', '37119005834']]",[0.5273876404494382]
TERMINAL DRUG STORE INCORPORATED,"[['37195000200', '37195000801', '37195000200']]",[0.5780068728522336]
WAL-MART - 1821,"[['37119001922', '37119005617', '37119005626', '37119001917']]",[0.44362131999230325]
CVS - 3185,"[['37119000401', '37119000402', '37119000401']]",[0.5425219941348973]
CVS - 3559,"[['37149920101', '37161960201', '37161960202', '37161960203', '37161960400', '37161960501', '37161960503']]",[0.48608463591307666]
SUMMERFIELD PHARMACY,[['37081015800']],[0.47593113141250876]
RITE AID - 11477,"[['37119002004', '37119002005', '37119002006', '37119002008', '37119002907', '37119002908', '37119002005']]",[0.4753243366581915]
CVS - 5588,"[['37109070902', '37035011506']]",[0.4943109987357775]
WALGREENS - 2700,[['37179020406']],[0.473543966501713]
TABOR CITY MEDICINE MART / MEDICINE MART VITAL CARE,"[['37047931202', '37047931201']]",[0.672544080604534]
WAL-MART SUPERCENTER - 1288,"[['37145920601', '37145920400']]",[0.4047713717693837]
CVS - 7007,"[['37021003201', '37021003201']]",[0.4645161290322581]
CVS - 427,"[['37101041106', '37101041504', '37101041505', '37101041506', '37101041507', '37101041509', '37101041511', '37101041509']]",[0.4779423226812159]
HARRIS TEETER - 137,"[['37037020103', '37037020104', '37037020108', '37037020105']]",[0.44660839825194754]
RITE AID - 11324,"[['37067003309', '37067003310', '37067003403', '37067003404', '37067003404']]",[0.44076655052264807]
CVS - 3896,"[['37119006005', '37119006009', '37119006011', '37119006011']]",[0.42015231400117165]
CVS - 7382,"[['37019020204', '37019020305']]",[0.47552847076747284]
CVS - 6033,"[['37081015901', '37081015902', '37081015902']]",[0.5010311303152313]
RITE AID - 11555,"[['37021003105', '37021003205', '37021003103']]",[0.5072254335260116]
REALO DICOUNT DRUGS,"[['37141920104', '37141920105', '37141920201', '37141920105']]",[0.5134875786331166]
GO PHARMACY,"[['37017950602', '37047930300', '37047930300']]",[0.4750283768444949]
WALGREENS - 9558,"[['37057060303', '37067004014', '37067004015', '37067004014']]",[0.5084589357120886]
WAL-MART SUPERCENTER - 1290,"[['37193960700', '37193960801', '37193960802', '37193960902', '37193961001', '37193960700']]",[0.5010817827780182]
CVS - 5537,[['37089931300']],[0.5029873039581777]
PHARMACY LAND,"[['37157040200', '37157040200']]",[0.575058639562158]
INGLES MARKETS - 127,"[['37149920202', '37161960301', '37161960302', '37161960302']]",[0.419993712668972]
RITE AID - 11384,"[['37183054203', '37183054212']]",[0.4583385698127435]
CAROLINAS MEDICAL CENTER - MORROCROFT MEDICAL PLAZA,"[['37119003006', '37119002903']]",[0.48349921424829756]
COSTWISE PHARMACY,[['37117970200']],[0.4499514091350826]
LOWRY DRUG,[['37097060100']],[0.40381915192361695]
WALGREENS - 7476,"[['37055970301', '37055970302', '37055970302']]",[0.5170068027210885]
WALGREENS - 7859,"[['37071033202', '37071033310', '37071033400', '37071032702']]",[0.4937047529115518]
RITE AID - 11355,"[['37081016005', '37081016006']]",[0.4678012879484821]
SENTRY DRUG CENTER - 11,"[['37109071001', '37109070202']]",[0.467175572519084]
CARTER'S FAMILY PHARMACY,"[['37151030301', '37151030302', '37151030400', '37151030201']]",[0.4992249475699827]
DAMERON DRUG STORE HEALTH MART PHARMACY,"[['37047931100', '37047931201', '37047931201']]",[0.6375287147866038]
CVS - 4105,"[['37021002101', '37021002102']]",[0.5]
PREVO DRUGS,"[['37151030803', '37151030803']]",[0.5247787610619469]
PUNGO DISTRICT HOSPITAL,"[['37013930700', '37013930102']]",[0.49890782000873746]
HARRIS TEETER - 138,"[['37183053408', '37183053603', '37183053425']]",[0.5356911517035885]
WAL-MART SUPERCENTER - 5489,[['37155960502']],[0.47851239669421486]
STANDARD DRUG,"[['37123960201', '37123960202']]",[0.4969040247678019]
ARCHDALE DRUG COMPANY INCORPORATED,"[['37151031503', '37151031503']]",[0.461038961038961]
RITE AID - 11325,"[['37067000802', '37067001901', '37067001902', '37067002001', '37067001902']]",[0.4354155637903653]
CAPE FEAR DISCOUNT DRUG,"[['37051000701', '37051000702']]",[0.5048996733551097]
WAL-MART SUPERCENTER - 5046,"[['37101041110', '37183052807', '37183052809', '37101041004']]",[0.4620675495329022]
HEALTHWISE PHARMACY,"[['37147000701', '37147000701']]",[0.46924113156713065]
WAL-MART SUPERCENTER - 4574,"[['37025041306', '37119005519', '37025041306']]",[0.4516455230740945]
CVS - 3589,"[['37183052601', '37183053716', '37183054001', '37183054001']]",[0.46367570029606014]
CVS - 3895,"[['37079950101', '37079950102', '37147001800']]",[0.6137281292059219]
VANCEBORO PHARMACY,"[['37049960201', '37049960202', '37049960301', '37049960202']]",[0.5555299273440203]
HARRIS TEETER - 182,"[['37179021017', '37179021013']]",[0.48758465011286684]
NEW HANOVER METRO TREATMENT CENTER,"[['37129011400', '37129011503', '37129980100', '37129011400']]",[0.43484948362997144]
EAST CAROLINA UNIVERSITY BRODY SCHOOL OF MEDICINE - LEO JENKINS CANCER CENTER PHARMACY,[['37147000701']],[0.46924113156713065]
CAROLINA COMPOUNDING AND NUTRITIONAL PHARMACY,"[['37119005858', '37119005863', '37119005863']]",[0.5103165630299604]
FAYETTEVILLE VETERANS AFFAIRS MEDICAL CENTER,"[['37051001100', '37051001200', '37051001200']]",[0.5050580342881482]
WAL-MART SUPERCENTER - 5254,[['37183054206']],[0.5273512476007678]
CVS - 3387,"[['37083930200', '37083930300', '37083930501', '37083930503', '37131920401', '37083930200']]",[0.4881159420289855]
GLEN RAVEN PHARMACY,"[['37001020502', '37001020602']]",[0.49407216494845363]
WALGREENS - 10086,[['37171930400']],[0.5885906040268456]
BI-LO - 605,"[['37071031703', '37071031704', '37071031705', '37071033203', '37071033204', '37071033204']]",[0.5030548145598486]
FRYE HOME INFUSION,[['37035010501']],[0.5147382314122305]
LLOYD'S PHARMACY,"[['37135010802', '37135010903', '37135011001', '37135011002', '37135011002']]",[0.46925914540424224]
CVS - 3531,"[['37145920100', '37145920300']]",[0.5176315789473684]
WOMACK ARMY MEDICAL CENTER-DOD,"[['37051003409', '37051003409']]",[0.8387417877762293]
FAMILY CARE RX,"[['37071030206', '37071030207', '37071031006', '37071033502', '37071033502']]",[0.47840030182984344]
STOKES PHARMACY INCORPORATED,[['37169070506']],[0.42255192878338277]
HAW RIVER DISCOUNT DRUG,"[['37001021201', '37001021201']]",[0.4597118463180363]
METCALF PHARMACY,"[['37175960404', '37175960301']]",[0.48461299347217907]
HARRIS TEETER - 317,"[['37119005857', '37119005857']]",[0.4059925093632959]
JANES RX DRUGS,"[['37115010601', '37115010602', '37115010602']]",[0.5710846274226556]
WHITE STAR DISCOUNT PHARMACY,[['37123960202']],[0.41865948130683733]
RITE AID - 11331,[['37001020301']],[0.4817383263985206]
1ST RX PHARMACY INCORPORATED - GREENBRIAR,"[['37097060602', '37097060701', '37097060702', '37097060703', '37097060602']]",[0.5260038027066324]
WAL-MART SUPERCENTER - 1767,"[['37019020601', '37019020514']]",[0.44811431248535954]
STANLEY LONG TERM CARE PHARMACY,[['37183054305']],[0.4626865671641791]
MEDICINE PARK PHARMACY,"[['37105030200', '37105030300', '37105030101']]",[0.4983194505333918]
WALGREENS - 11312,"[['37183053202', '37183053202']]",[0.4539249146757679]
HOME TOWN DISCOUNT PHARMACY,"[['37147000202', '37147000301', '37147000202']]",[0.5755080588647512]
WALGREENS - 10436,[['37133000105']],[0.49231843575418993]
RITE AID - 11352,"[['37081010401', '37081010401']]",[0.4530493707647628]
HALSEY DRUG COMPANY,"[['37005950100', '37005950200', '37005950300', '37005950200']]",[0.5015761821366025]
CONTINUING CARE RX OF CHARLOTTE,"[['37119001603', '37119001608', '37119001608']]",[0.48157331229572864]
RITE AID - 11378,[['37181960400']],[0.4463755828740992]
RITE AID - 11399,"[['37183053806', '37183053807', '37183053723']]",[0.4915709383857974]
KINSTON CLINIC NORTH PHARMACY,[['37107010600']],[0.47442680776014107]
RITE AID - 11411,"[['37127010200', '37127010301', '37127010301']]",[0.44801200300075017]
CVS - 4196,"[['37199960200', '37199960200']]",[0.5249366018596788]
WAL-MART SUPERCENTER - 4274,[['37109071102']],[0.5296803652968036]
CVS - 2563,[['37119006212']],[0.4055032585083273]
SOUTHMONT PHARMACY,"[['37057061806', '37057061807', '37057061808', '37159050901', '37057061808']]",[0.48882582476055336]
VILLAGE APOTHECARY,"[['37125950506', '37125950604', '37125950802', '37125950604']]",[0.4974989578991246]
CVS - 4284,"[['37057061101', '37057061903', '37057061101']]",[0.5186712983065567]
CVS - 3852,[['37081015705']],[0.4625199362041467]
CVS - 7328,"[['37057062001', '37057062002', '37057062002']]",[0.47485207100591714]
RITE AID - 11549,"[['37009970501', '37009970801', '37009970802', '37009970501']]",[0.47543508393654704]
CVS - 3847,[['37021002505']],[0.4879082523061581]
LEICESTER VILLAGE HEALTH MART PHARMACY,"[['37021002506', '37021002604', '37021002606', '37021002608', '37021002609', '37021002506']]",[0.47600836570062743]
CVS - 4290,"[['37063001601', '37063001603', '37063002100', '37063001710']]",[0.5489617744218971]
TOM JONES DRUG COMPOUNDING HOME MEDICAL AND NUTRITION CENTER,"[['37183052801', '37183052801']]",[0.5254333617504973]
JEFFERSON DRUG STORE,"[['37009970502', '37009970501']]",[0.48355555555555557]
MISSION COMMUNITY PHARMACY,"[['37021002102', '37021002102']]",[0.4949201741654572]
HARRIS TEETER - 29,[['37125951102']],[0.4993468321358589]
RITE AID - 11535,"[['37133001800', '37133001700']]",[0.6057960893854749]
RITE AID - 11454,"[['37119005833', '37119005865', '37119005865']]",[0.49470281917759024]
CVS - 3525,[['37193960600']],[0.47559523809523807]
VILLAGE PHARMACY OF WAKE FOREST,"[['37183054219', '37183054219']]",[0.40832395950506184]
BETHEL PHARMACY,"[['37147002002', '37147002002']]",[0.4894982497082847]
WALGREENS - 11352,"[['37019020102', '37019020105', '37019020106', '37019020203', '37019020105']]",[0.4653605482717521]
PEAK CITY PHARMACY,"[['37183053429', '37183053436', '37183053436']]",[0.5553255850979143]
CVS - 5384,[['37105030502']],[0.5361645653616457]
NORTH CAROLINA CENTRAL UNIVERSITY,"[['37063001303', '37063001304', '37063002009', '37063001301']]",[0.4507848960543063]
WALGREENS - 11693,[['37051003502']],[0.4173728813559322]
HARRIS TEETER - 136,[['37183054011']],[0.5480049875311721]
MACK'S 1ST RX PHARMACY INCORPORATED,"[['37003040100', '37003040500', '37097061101', '37003040500']]",[0.526020946659089]
CVS - 4202,"[['37045950102', '37045951300', '37045951100']]",[0.5261317272197397]
RITE AID - 11433,[['37159051700']],[0.5100344617879586]
CVS - 7029,"[['37081015100', '37081015401', '37081015402', '37081015500', '37081015602', '37081015402']]",[0.4790010470392058]
CVS - 5760,[['37129010200']],[0.48059701492537316]
UNITED PHARMACY SERVICES OF NORTH CAROLINA,"[['37063001809', '37063002038', '37063980100', '37063002038']]",[0.46466778254857727]
GLENN AND MARTIN DRUG COMPANY,[['37191000700']],[0.4894894894894895]
HEALTHFIRST PHARMACY,[['37183054220']],[0.5203606748109366]
CVS - 681,"[['37183053614', '37183053614']]",[0.5244103126714207]
CVS - 7332,"[['37153970700', '37153970800', '37153970700']]",[0.50336]
