Pharmacy,Populations,Percent
CVS - 4165,"[['37175960202', '37175960301']]",[0.12317210348706412]
COPPER CREEK PHARMACY,"[['37119005834', '37119005835', '37119005834']]",[0.06955922865013774]
TERMINAL DRUG STORE INCORPORATED,"[['37195000200', '37195000801', '37195000200']]",[0.61134401972873]
WAL-MART - 1821,"[['37119001922', '37119005617', '37119005626', '37119001917']]",[0.1666345721804994]
CVS - 3185,"[['37119000401', '37119000402', '37119000401']]",[0.07663896583564174]
CVS - 3559,"[['37149920101', '37161960201', '37161960202', '37161960203', '37161960400', '37161960501', '37161960503']]",[0.1555335738391714]
SUMMERFIELD PHARMACY,[['37081015800']],[0.08019399954883825]
RITE AID - 11477,"[['37119002004', '37119002005', '37119002006', '37119002008', '37119002907', '37119002908', '37119002005']]",[0.03844432691916521]
CVS - 5588,"[['37109070902', '37035011506']]",[0.0536318407960199]
WALGREENS - 2700,[['37179020406']],[0.11411172888535875]
TABOR CITY MEDICINE MART / MEDICINE MART VITAL CARE,"[['37047931202', '37047931201']]",[0.250987275120667]
WAL-MART SUPERCENTER - 1288,"[['37145920601', '37145920400']]",[0.2826137418755803]
CVS - 7007,"[['37021003201', '37021003201']]",[0.02771493212669683]
CVS - 427,"[['37101041106', '37101041504', '37101041505', '37101041506', '37101041507', '37101041509', '37101041511', '37101041509']]",[0.0980467926649336]
HARRIS TEETER - 137,"[['37037020103', '37037020104', '37037020108', '37037020105']]",[0.03616502280199385]
RITE AID - 11324,"[['37067003309', '37067003310', '37067003403', '37067003404', '37067003404']]",[0.3432063263838965]
CVS - 3896,"[['37119006005', '37119006009', '37119006011', '37119006011']]",[0.11768457981183224]
CVS - 7382,"[['37019020204', '37019020305']]",[0.07909546710324362]
CVS - 6033,"[['37081015901', '37081015902', '37081015902']]",[0.06395611487576637]
RITE AID - 11555,"[['37021003105', '37021003205', '37021003103']]",[0.11278553299492386]
REALO DICOUNT DRUGS,"[['37141920104', '37141920105', '37141920201', '37141920105']]",[0.09038350356523416]
GO PHARMACY,"[['37017950602', '37047930300', '37047930300']]",[0.15320842314707345]
WALGREENS - 9558,"[['37057060303', '37067004014', '37067004015', '37067004014']]",[0.08294901357929797]
WAL-MART SUPERCENTER - 1290,"[['37193960700', '37193960801', '37193960802', '37193960902', '37193961001', '37193960700']]",[0.20604085180356366]
CVS - 5537,[['37089931300']],[0.2447418738049713]
PHARMACY LAND,"[['37157040200', '37157040200']]",[0.25471698113207547]
INGLES MARKETS - 127,"[['37149920202', '37161960301', '37161960302', '37161960302']]",[0.14032002813434147]
RITE AID - 11384,"[['37183054203', '37183054212']]",[0.1035074178886888]
CAROLINAS MEDICAL CENTER - MORROCROFT MEDICAL PLAZA,"[['37119003006', '37119002903']]",[0.03392774432607689]
COSTWISE PHARMACY,[['37117970200']],[0.21206581352833637]
LOWRY DRUG,[['37097060100']],[0.19831571994715985]
WALGREENS - 7476,"[['37055970301', '37055970302', '37055970302']]",[0.09226037929267042]
WALGREENS - 7859,"[['37071033202', '37071033310', '37071033400', '37071032702']]",[0.16856564796081355]
RITE AID - 11355,"[['37081016005', '37081016006']]",[0.08727218847236627]
SENTRY DRUG CENTER - 11,"[['37109071001', '37109070202']]",[0.05580767815528027]
CARTER'S FAMILY PHARMACY,"[['37151030301', '37151030302', '37151030400', '37151030201']]",[0.25127286969171375]
DAMERON DRUG STORE HEALTH MART PHARMACY,"[['37047931100', '37047931201', '37047931201']]",[0.27513893257837896]
CVS - 4105,"[['37021002101', '37021002102']]",[0.14293682889415701]
PREVO DRUGS,"[['37151030803', '37151030803']]",[0.04253393665158371]
PUNGO DISTRICT HOSPITAL,"[['37013930700', '37013930102']]",[0.18568665377176016]
HARRIS TEETER - 138,"[['37183053408', '37183053603', '37183053425']]",[0.030473001255755545]
WAL-MART SUPERCENTER - 5489,[['37155960502']],[0.37026239067055394]
STANDARD DRUG,"[['37123960201', '37123960202']]",[0.11413817663817664]
ARCHDALE DRUG COMPANY INCORPORATED,"[['37151031503', '37151031503']]",[0.12206243423360225]
RITE AID - 11325,"[['37067000802', '37067001901', '37067001902', '37067002001', '37067001902']]",[0.3056668001601922]
CAPE FEAR DISCOUNT DRUG,"[['37051000701', '37051000702']]",[0.13829229963331588]
WAL-MART SUPERCENTER - 5046,"[['37101041110', '37183052807', '37183052809', '37101041004']]",[0.06479365506116413]
HEALTHWISE PHARMACY,"[['37147000701', '37147000701']]",[0.43067937288656627]
WAL-MART SUPERCENTER - 4574,"[['37025041306', '37119005519', '37025041306']]",[0.05216067009328003]
CVS - 3589,"[['37183052601', '37183053716', '37183054001', '37183054001']]",[0.030708535480087434]
CVS - 3895,"[['37079950101', '37079950102', '37147001800']]",[0.23579893747445851]
VANCEBORO PHARMACY,"[['37049960201', '37049960202', '37049960301', '37049960202']]",[0.14924806319307307]
HARRIS TEETER - 182,"[['37179021017', '37179021013']]",[0.03575345470497916]
NEW HANOVER METRO TREATMENT CENTER,"[['37129011400', '37129011503', '37129980100', '37129011400']]",[0.2146387070922933]
EAST CAROLINA UNIVERSITY BRODY SCHOOL OF MEDICINE - LEO JENKINS CANCER CENTER PHARMACY,[['37147000701']],[0.43067937288656627]
CAROLINA COMPOUNDING AND NUTRITIONAL PHARMACY,"[['37119005858', '37119005863', '37119005863']]",[0.020871597929537484]
FAYETTEVILLE VETERANS AFFAIRS MEDICAL CENTER,"[['37051001100', '37051001200', '37051001200']]",[0.313180169286578]
WAL-MART SUPERCENTER - 5254,[['37183054206']],[0.042077580539119]
CVS - 3387,"[['37083930200', '37083930300', '37083930501', '37083930503', '37131920401', '37083930200']]",[0.1834251199147273]
GLEN RAVEN PHARMACY,"[['37001020502', '37001020602']]",[0.198514418875619]
WALGREENS - 10086,[['37171930400']],[0.5084605860503508]
BI-LO - 605,"[['37071031703', '37071031704', '37071031705', '37071033203', '37071033204', '37071033204']]",[0.22108991825613078]
FRYE HOME INFUSION,[['37035010501']],[0.02380315592404386]
LLOYD'S PHARMACY,"[['37135010802', '37135010903', '37135011001', '37135011002', '37135011002']]",[0.04850141757796679]
CVS - 3531,"[['37145920100', '37145920300']]",[0.23659980269648143]
WOMACK ARMY MEDICAL CENTER-DOD,"[['37051003409', '37051003409']]",[0.07956989247311828]
FAMILY CARE RX,"[['37071030206', '37071030207', '37071031006', '37071033502', '37071033502']]",[0.07054388799138395]
STOKES PHARMACY INCORPORATED,[['37169070506']],[0.08434151399930867]
HAW RIVER DISCOUNT DRUG,"[['37001021201', '37001021201']]",[0.16498478295691174]
METCALF PHARMACY,"[['37175960404', '37175960301']]",[0.086852416195037]
HARRIS TEETER - 317,"[['37119005857', '37119005857']]",[0.039820806371329016]
JANES RX DRUGS,"[['37115010601', '37115010602', '37115010602']]",[0.11251822157434402]
WHITE STAR DISCOUNT PHARMACY,[['37123960202']],[0.13817005545286506]
RITE AID - 11331,[['37001020301']],[0.2915189528224707]
1ST RX PHARMACY INCORPORATED - GREENBRIAR,"[['37097060602', '37097060701', '37097060702', '37097060703', '37097060602']]",[0.08458419292878992]
WAL-MART SUPERCENTER - 1767,"[['37019020601', '37019020514']]",[0.1085978835978836]
STANLEY LONG TERM CARE PHARMACY,[['37183054305']],[0.10588492671187924]
MEDICINE PARK PHARMACY,"[['37105030200', '37105030300', '37105030101']]",[0.28974682316422545]
WALGREENS - 11312,"[['37183053202', '37183053202']]",[0.08295012380615494]
HOME TOWN DISCOUNT PHARMACY,"[['37147000202', '37147000301', '37147000202']]",[0.17904574520413183]
WALGREENS - 10436,[['37133000105']],[0.12809457579972183]
RITE AID - 11352,"[['37081010401', '37081010401']]",[0.13890761968981793]
HALSEY DRUG COMPANY,"[['37005950100', '37005950200', '37005950300', '37005950200']]",[0.21230579700225857]
CONTINUING CARE RX OF CHARLOTTE,"[['37119001603', '37119001608', '37119001608']]",[0.3108695652173913]
RITE AID - 11378,[['37181960400']],[0.0629793167557518]
RITE AID - 11399,"[['37183053806', '37183053807', '37183053723']]",[0.01624250846868757]
KINSTON CLINIC NORTH PHARMACY,[['37107010600']],[0.18649985452429443]
RITE AID - 11411,"[['37127010200', '37127010301', '37127010301']]",[0.2105506709856548]
CVS - 4196,"[['37199960200', '37199960200']]",[0.15223463687150837]
WAL-MART SUPERCENTER - 4274,[['37109071102']],[0.03537803138373752]
CVS - 2563,[['37119006212']],[0.060782883539995135]
SOUTHMONT PHARMACY,"[['37057061806', '37057061807', '37057061808', '37159050901', '37057061808']]",[0.13938618925831203]
VILLAGE APOTHECARY,"[['37125950506', '37125950604', '37125950802', '37125950604']]",[0.06540167293549655]
CVS - 4284,"[['37057061101', '37057061903', '37057061101']]",[0.14451743304699344]
CVS - 3852,[['37081015705']],[0.08426073131955485]
CVS - 7328,"[['37057062001', '37057062002', '37057062002']]",[0.15364249722435733]
RITE AID - 11549,"[['37009970501', '37009970801', '37009970802', '37009970501']]",[0.19591570309585976]
CVS - 3847,[['37021002505']],[0.0415207603801901]
LEICESTER VILLAGE HEALTH MART PHARMACY,"[['37021002506', '37021002604', '37021002606', '37021002608', '37021002609', '37021002506']]",[0.14373040130194895]
CVS - 4290,"[['37063001601', '37063001603', '37063002100', '37063001710']]",[0.05134274401790325]
TOM JONES DRUG COMPOUNDING HOME MEDICAL AND NUTRITION CENTER,"[['37183052801', '37183052801']]",[0.036336942558267575]
JEFFERSON DRUG STORE,"[['37009970502', '37009970501']]",[0.16984661429105874]
MISSION COMMUNITY PHARMACY,"[['37021002102', '37021002102']]",[0.17675763600216882]
HARRIS TEETER - 29,[['37125951102']],[0.08844896476571014]
RITE AID - 11535,"[['37133001800', '37133001700']]",[0.1315053161723559]
RITE AID - 11454,"[['37119005833', '37119005865', '37119005865']]",[0.04582528439579309]
CVS - 3525,[['37193960600']],[0.20979284369114878]
VILLAGE PHARMACY OF WAKE FOREST,"[['37183054219', '37183054219']]",[0.0032649253731343282]
BETHEL PHARMACY,"[['37147002002', '37147002002']]",[0.13531157270029673]
WALGREENS - 11352,"[['37019020102', '37019020105', '37019020106', '37019020203', '37019020105']]",[0.0803929944468176]
PEAK CITY PHARMACY,"[['37183053429', '37183053436', '37183053436']]",[0.02562410645551523]
CVS - 5384,[['37105030502']],[0.10008857395925598]
NORTH CAROLINA CENTRAL UNIVERSITY,"[['37063001303', '37063001304', '37063002009', '37063001301']]",[0.27895553257497413]
WALGREENS - 11693,[['37051003502']],[0.14549483013293943]
HARRIS TEETER - 136,[['37183054011']],[0.026194690265486726]
MACK'S 1ST RX PHARMACY INCORPORATED,"[['37003040100', '37003040500', '37097061101', '37003040500']]",[0.09980319038740418]
CVS - 4202,"[['37045950102', '37045951300', '37045951100']]",[0.2113066538090646]
RITE AID - 11433,[['37159051700']],[0.18042321494864497]
CVS - 7029,"[['37081015100', '37081015401', '37081015402', '37081015500', '37081015602', '37081015402']]",[0.12025331931437513]
CVS - 5760,[['37129010200']],[0.37465335551858014]
UNITED PHARMACY SERVICES OF NORTH CAROLINA,"[['37063001809', '37063002038', '37063980100', '37063002038']]",[0.07212317666126418]
GLENN AND MARTIN DRUG COMPANY,[['37191000700']],[0.23747980613893377]
HEALTHFIRST PHARMACY,[['37183054220']],[0.15851162790697673]
CVS - 681,"[['37183053614', '37183053614']]",[0.017586206896551725]
CVS - 7332,"[['37153970700', '37153970800', '37153970700']]",[0.43550806149231347]
